brief_id,category,title,priority,current_status,target_cue_ids_or_content,edited_duration_seconds,approved_variants,planned_deliverable_files,loop,generation_model,sound_brief,integration_requirement,source_refs,generation_status
ability_bloodrush,ability_optional,Bloodrush accent,P2,shared_action_or_status_audio,bloodrush,0.2-1.0,2,2,no,Small-SFX,"Surges faster, strikes harder, and spikes battlefield momentum once prey is wounded or already under pack pressure.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_brace,ability_optional,River Brace accent,P2,shared_action_or_status_audio,brace,0.2-1.0,2,2,no,Small-SFX,"Defensive retaliations hit harder, steady the line, and stagger the attacker into the next round.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_bramble_ground,ability_optional,Bramble Stake accent,P2,shared_action_or_status_audio,bramble_ground,0.2-1.0,2,2,no,Small-SFX,"On a held bramble line, Seedcutters steady their defense and root attackers they counter; their primary melee cuts bite harder into rooted targets.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_counter_ambush_flare,ability_optional,Counter-Ambush Flare accent,P2,shared_action_or_status_audio,counter_ambush_flare,0.2-1.0,2,2,no,Small-SFX,"While a Lantern Sapper stack survives, signal flares expose enemy ambush lanes, removing backstab and fogwake bonus damage and preventing Fogbound.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_fog_screen,ability_optional,Mistwake Screen accent,P2,shared_action_or_status_audio,fog_screen,0.2-1.0,2,2,no,Small-SFX,"Bellwake crews scatter their line through a natural fog bank, reducing incoming damage without hardening their clear-weather formation.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_fogwake,ability_optional,Leviathan Fogwake accent,P2,shared_action_or_status_audio,fogwake,0.2-1.0,2,2,no,Small-SFX,"The leviathan closes its fog around a stack with no adjacent ally, striking harder and leaving the survivor fogbound for the next exchange.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_formation_guard,ability_optional,Citadel Screen accent,P2,shared_action_or_status_audio,formation_guard,0.2-1.0,2,2,no,Small-SFX,"Anchors the line, hardens allied cohesion, quickens supporting volleys, and punishes staggered breaches.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_foundry_aura,ability_optional,Saint's Temper accent,P2,shared_action_or_status_audio,foundry_aura,0.2-1.0,2,2,no,Small-SFX,"The living furnace hardens overheated Combine machinery and repairs surviving allied stacks at each pressure cycle, with extra attention for overheated engines.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_harry,ability_optional,Kindling Barrage accent,P2,shared_action_or_status_audio,harry,0.2-1.0,2,2,no,Small-SFX,"Surviving targets are harried, losing formation and cohesion for the next exchanges.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_hookline,ability_optional,Ferrychain Hookline accent,P2,shared_action_or_status_audio,hookline,0.2-1.0,2,2,no,Small-SFX,"Once per battle, long ferry chains lash across a broken lane, pull the surviving target into contact, and pin it for the round at reduced leverage.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_obituary,ability_optional,Final Notice accent,P2,shared_action_or_status_audio,obituary,0.2-1.0,2,2,no,Small-SFX,"Once per battle, obituary ink names the next answer before it is made, draining the marked line's cohesion and weakening its retaliation.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_overheat,ability_optional,Debt Furnace accent,P2,shared_action_or_status_audio,overheat,0.2-1.0,2,2,no,Small-SFX,"The exactor opens with a furnace-driven impact, then runs overheated until its pressure cycle recovers.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_pressure_artillery,ability_optional,Boiler Pressure Volley accent,P2,shared_action_or_status_audio,pressure_artillery,0.2-1.0,2,2,no,Small-SFX,"A pressure bolt throws bounded fragments into one adjacent enemy stack, then leaves the firing crew overheated until its next pressure cycle.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_reach,ability_optional,Hook Reach accent,P2,shared_action_or_status_audio,reach,0.2-1.0,2,2,no,Small-SFX,Can strike and retaliate across a partially closed line.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.,Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_readiness_writ,ability_optional,Beacon Muster accent,P2,shared_action_or_status_audio,readiness_writ,0.2-1.0,2,2,no,Small-SFX,"Once per battle, the lectors steady one disrupted veteran line as the pressure lands, clear it after firing, or hold the same response for the next breach.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_resonance_relay,ability_optional,Resonant Relay accent,P2,shared_action_or_status_audio,resonance_relay,0.2-1.0,2,2,no,Small-SFX,"The living choir synchronizes separate spell calibrations into one firing measure; when it falls, each remaining blessing supports only its bearer.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_rot_cant,ability_optional,Sporewake Rot Cant accent,P2,shared_action_or_status_audio,rot_cant,0.2-1.0,2,2,no,Small-SFX,"The chanters name one veteran line for rot, weakening its cohesion and retaliation while their spores bite deeper into wounded prey.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_shielding,ability_optional,Bogplate Bulk accent,P2,shared_action_or_status_audio,shielding,0.2-1.0,2,2,no,Small-SFX,Dense hide and layered bogplate turn aside part of incoming ranged fire and keep the stack from buckling.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.,Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_solar_array_lane,ability_optional,Solar Array Lanes accent,P2,shared_action_or_status_audio,solar_array_lane,0.2-1.0,2,2,no,Small-SFX,"While these Striders and a linked Daybreak Colossus survive, calibrated lanes reduce incoming melee damage to allied Sunvault ranged stacks by five percent. Ranged and spell damage are unchanged.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_sporeglass_mend,ability_optional,Mending Fire accent,P2,shared_action_or_status_audio,sporeglass_mend,0.2-1.0,2,2,no,Small-SFX,"Sporeglass salves ride each successful volley, restoring three health per living Mender up to eight health to one injured allied stack. Fallen creatures cannot return.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.",Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
ability_volley,ability_optional,Lantern Volley accent,P2,shared_action_or_status_audio,volley,0.2-1.0,2,2,no,Small-SFX,Hits harder while the lines are still opening and the lane is clear.. Sound only a distinct committed activation; reuse weapon/body/status bank if it already communicates this result.,Optional identity accent after effect-event audit; no continuous or duplicate sound for passive stat modifiers.,content/units.json; scenes/battle/BattleBoardView.gd,not_started
campaign_music_campaign_ashen_ledger,campaign_optional,Ashen Ledger motif suite,P2,shared_menu_and_faction_music,campaign_ashen_ledger,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter Brasshollow campaign about reclaiming production, carrying one commander's record, and joining three industrial towns through a mobile contract economy. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_bogbound_oath,campaign_optional,Bogbound Oath motif suite,P2,shared_menu_and_faction_music,campaign_bogbound_oath,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter Mireclaw counteroffensive about seizing roads, breaking granary levies, and drowning the charter marches. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_briarwheel_covenant,campaign_optional,Briarwheel Covenant motif suite,P2,shared_menu_and_faction_music,campaign_briarwheel_covenant,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter Thornwake campaign about recovering measured ground, carrying one commander's growth forward, and joining every Thornwake town through a living road. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_broken_meridian,campaign_optional,The Broken Meridian motif suite,P2,shared_menu_and_faction_music,campaign_broken_meridian,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter Sunvault campaign that aligns a foundry gauge, cliff sightline, and crystal relay into one deliberately interrupted meridian. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_charterless_compact,campaign_optional,The Charterless Compact motif suite,P2,shared_menu_and_faction_music,campaign_charterless_compact,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A six-chapter anthology campaign joining six factions and six production mechanics through bounded witness handoff and isolated command. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_coalwater_ordinance,campaign_optional,The Coalwater Ordinance motif suite,P2,shared_menu_and_faction_music,campaign_coalwater_ordinance,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter Embercourt campaign that binds a blackwater levy, kiln warrant, and spellwright lexicon into one enforceable road ordinance. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_fivefold_assay,campaign_optional,The Fivefold Assay motif suite,P2,shared_menu_and_faction_music,campaign_fivefold_assay,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A five-chapter Brasshollow campaign that brings every remaining faction hero into campaign play through exact signature victories and independently measured proofs. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_frontier_claims,campaign_optional,Frontier Claims motif suite,P2,shared_menu_and_faction_music,campaign_frontier_claims,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A nine-chapter campaign anthology that gives all six factions player-owned frontier chapters through bounded supply and objective carryover. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_horn_glass_accord,campaign_optional,Horn and Glass Accord motif suite,P2,shared_menu_and_faction_music,campaign_horn_glass_accord,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter cross-faction campaign about claiming two elite neutral dwellings, passing bounded testimony between commanders, and convening both companies without transferring personal power. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_last_bell_sounding,campaign_optional,Last Bell Sounding motif suite,P2,shared_menu_and_faction_music,campaign_last_bell_sounding,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter Veilmourn campaign about reclaimed harbors, deceptive navigation, same-hero memory, and a three-town coastal covenant. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_mireglass_counterpoint,campaign_optional,Mireglass Counterpoint motif suite,P2,shared_menu_and_faction_music,campaign_mireglass_counterpoint,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A six-chapter alternating-faction campaign about winning six guarded counterseals and carrying only modest stores and independently scoped testimony onward. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_ninefold_survey,campaign_optional,Ninefold Survey Docket motif suite,P2,shared_menu_and_faction_music,campaign_ninefold_survey,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter authored campaign docket that links existing skirmish maps into campaign selection, carryover, completion, and replay flow. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_reedfall,campaign_optional,Lanterns Through Reedfall motif suite,P2,shared_menu_and_faction_music,campaign_reedfall,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter frontier war campaign about turning a border defense into a full marsh push. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_rootbound_canticles,campaign_optional,The Rootbound Canticles motif suite,P2,shared_menu_and_faction_music,campaign_rootbound_canticles,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A six-chapter Thornwake campaign that brings every remaining faction hero into campaign play through their own production battlefield and signature encounter. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_shards_of_daybreak,campaign_optional,Shards of Daybreak motif suite,P2,shared_menu_and_faction_music,campaign_shards_of_daybreak,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter Sunvault campaign about reclaiming relay towers, breaking the charter road line, and turning a prepared array into a decisive frontier offensive. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_siltbound_writ,campaign_optional,The Siltbound Writ motif suite,P2,shared_menu_and_faction_music,campaign_siltbound_writ,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter Mireclaw campaign that converts pursuit, toll, and relay proofs into a durable silt-road compact. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_six_roads_relay,campaign_optional,The Six Roads Relay motif suite,P2,shared_menu_and_faction_music,campaign_six_roads_relay,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A six-chapter relay campaign that turns six rival-road victories into one bounded cross-command expedition. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_six_sealed_companies,campaign_optional,The Six Sealed Companies motif suite,P2,shared_menu_and_faction_music,campaign_six_sealed_companies,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A six-chapter cross-faction campaign about restoring every missing veteran company through guarded musters, exact rosters, and bounded witness handoff. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_six_unbound_oaths,campaign_optional,The Six Unbound Oaths motif suite,P2,shared_menu_and_faction_music,campaign_six_unbound_oaths,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A six-chapter concord campaign about earning and carrying six distinct neutral-company oaths while every commander keeps an independent command. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_sixfold_testament,campaign_optional,The Sixfold Testament motif suite,P2,shared_menu_and_faction_music,campaign_sixfold_testament,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A six-chapter cross-faction campaign about guarded legendary relics, bounded shared stores, and evidence passed between commanders without transferring their personal power. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_stonewake,campaign_optional,Warden of Stonewake motif suite,P2,shared_menu_and_faction_music,campaign_stonewake,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A three-chapter inland counteroffensive about holding mill country, cutting ferry lanes, and storming a marsh redoubt. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_unbound_road_ledger,campaign_optional,The Unbound Road Ledger motif suite,P2,shared_menu_and_faction_music,campaign_unbound_road_ledger,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A six-chapter, six-faction campaign about defeating each route's signature claimant, witnessing its local proof, and passing only modest stores and sealed testimony onward. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_uncrowned_circuit,campaign_optional,The Uncrowned Circuit motif suite,P2,shared_menu_and_faction_music,campaign_uncrowned_circuit,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A six-chapter cross-faction campaign joining real Tier-7 town building and muster play to six large sovereign roads. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_wakebound_atlas,campaign_optional,The Wakebound Atlas motif suite,P2,shared_menu_and_faction_music,campaign_wakebound_atlas,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A four-chapter Veilmourn campaign that brings every remaining faction hero into campaign play through exact signature victories and independently charted passages. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
campaign_music_campaign_wild_atlas_accord,campaign_optional,The Wild Atlas Accord motif suite,P2,shared_menu_and_faction_music,campaign_wild_atlas_accord,90-150,1,3,yes,Medium,"Optional original instrumental campaign identity: A six-chapter cross-faction campaign that turns six frontier habitat expeditions into one bounded witness chain. Use relevant faction motifs; one coherent suite, three synchronized stems. No vocals.",Optional breadth after core soundtrack approval. Campaign metadata/selection is not currently a MusicAudio route; reuse faction themes meanwhile.,content/campaigns.json; scenes/menus/MainMenu.gd; scripts/autoload/MusicAudio.gd,not_started
local_camp,local_ambience,Camp proximity bed,P2,no_dedicated_route,camp,30-60,1,1,yes,Medium,"quiet fire and sparse equipment motion. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
local_forest,local_ambience,Forest proximity bed,P2,no_dedicated_route,forest,30-60,1,1,yes,Medium,"dense canopy wind, leaves and sparse forest birds. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
local_forge,local_ambience,Forge proximity bed,P2,no_dedicated_route,forge,30-60,1,1,yes,Medium,"distant hammering, bellows and restrained fire. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
local_harbor,local_ambience,Harbor proximity bed,P2,no_dedicated_route,harbor,30-60,1,1,yes,Medium,"water, ropes, dock timbers and rigging. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
local_market,local_ambience,Market proximity bed,P2,no_dedicated_route,market,30-60,1,1,yes,Medium,"soft movement, fabric and scales, no intelligible conversations. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
local_mine,local_ambience,Mine proximity bed,P2,no_dedicated_route,mine,30-60,1,1,yes,Medium,"distant picks, rock chips and cart movement. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
local_portal,local_ambience,Portal proximity bed,P2,no_dedicated_route,portal,30-60,1,1,yes,Medium,"subtle nonmelodic arcane air. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
local_river,local_ambience,River proximity bed,P2,no_dedicated_route,river,30-60,1,1,yes,Medium,"running stream, occasional bank lap. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
local_ruins,local_ambience,Ruins proximity bed,P2,no_dedicated_route,ruins,30-60,1,1,yes,Medium,"sheltered wind and sparse small falling grit. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
local_sawmill,local_ambience,Sawmill proximity bed,P2,no_dedicated_route,sawmill,30-60,1,1,yes,Medium,"sparse woodcutting and timber creaks. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
local_shrine,local_ambience,Shrine proximity bed,P2,no_dedicated_route,shrine,30-60,1,1,yes,Medium,"wind around stone with a rare low bell, no mystical music bed. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
local_windmill,local_ambience,Windmill proximity bed,P2,no_dedicated_route,windmill,30-60,1,1,yes,Medium,"slow timber mechanism and canvas blades in wind. Continuous sparse texture, no music or speech. No attention-grabbing repeated event.","New visible/revealed object proximity selection, distance fades, voice caps and suppression on scene exit; never reveal hidden objects by audio.",content/map_objects.json; content/resource_sites.json; content/overworld_scenery_animation.json,not_started
biome_music_biome_ash_lava_wastes,music_expansion,Ash / Lava Wastes exploration variation,P2,no_biome_music_route,biome_ash_lava_wastes,120-180,1,3,yes,Medium,"Instrumental spacious fantasy exploration in Ash / Lava Wastes. Original melody; restrained texture informed by the region, no vocals. Arrange one piece into three synchronized stems.","Biome/faction selection, rotation and non-restarting transition policy required. Reuse P0 faction theme until implemented.",content/biomes.json; scripts/autoload/MusicAudio.gd,not_started
