domain,content_id,name,source,current_audio,proposed_brief_ids,disposition
scenarios,beaconscribe-frostbeacon-circuit,Beaconscribe Frostbeacon Circuit,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,reedscript-reedbarge-circuit,Reedscript Reedbarge Circuit,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,sunvein-crystal-sump-circuit,Sunvein Crystal Sump Circuit,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,mossvein-switchback-circuit,Mossvein Switchback Circuit,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,ashmeter-dustjack-circuit,Ashmeter Dustjack Circuit,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,vowless-saltpan-circuit,Vowless Saltpan Circuit,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,rainledger-cinder-convergence,Rainledger Cinder Census,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,fenwake-bogbell-convergence,Fenwake Bogbell Cadence,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,halometer-icehook-convergence,Halometer Icehook Meridian,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,graftsibyl-lantern-convergence,Graft-Sibyl Lantern Root,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,debtrune-default-convergence,Debt-Rune Default March,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,nightchart-meridian-convergence,Nightchart False Meridian,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,writbound-crossroads,Writbound Crossroads,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,six-gate-charter-road,Six-Gate Charter Road,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,accordfall-fourteen-marks,Accordfall Fourteen Marks,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,eightfold-reliquary-march,Eightfold Reliquary March,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,third-hearths-confluence,Third Hearths Confluence,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,three-hearth-auxiliary-charter,Three-Hearth Auxiliary Charter,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,three-banner-field-commission,Three-Banner Field Commission,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,veil-coast-sounding-circuit,Veil-Coast Sounding Circuit,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,briarwheel-reclamation,Briarwheel Reclamation,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,rootway-graftmarch,Rootway Graftmarch,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,worldroot-crown-covenant,Worldroot Crown Covenant,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,cindercoil-reclamation,Cindercoil Reclamation,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,ashen-clausemarch,The Ashen Clausemarch,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,furnace-reckoning,Furnace Reckoning,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,gloamwake-recall,Gloamwake Recall,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,false-channel-pursuit,False Channel Pursuit,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,three-harbors-sounding,Three Harbors Sounding,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,horizon-compact-six-citadels,Horizon Compact: Six Citadels,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,hollowreed-noonwire-dispute,Hollowreed Noonwire Dispute,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,meridian-rootglass-appeal,Meridian Rootglass Appeal,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,crownroot-quenchline-verdict,Crownroot Quenchline Verdict,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,blackbell-saltwake-foreclosure,Blackbell Saltwake Foreclosure,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,pale-sounding-tidewrit-reckoning,Pale Sounding Tidewrit Reckoning,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,chainboom-graftwake-cordon,Chainboom Graftwake Cordon,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,reedscript-redline-reckoning,Reedscript Redline Reckoning,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,glassmarshal-fenbell-refraction,Glassmarshal Fenbell Refraction,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,facetlane-last-sounding,Facetlane Last Sounding,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,thorncart-daybreak-tangle,Thorncart Daybreak Tangle,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,pollenglass-lockglass-appeal,Pollenglass Lockglass Appeal,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,powderwrit-fogchain-commission,Powderwrit Fogchain Commission,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,reedcaller-redgauge-commission,Reedcaller Redgauge Commission,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,sevenfold-rootmirror-commission,Sevenfold Rootmirror Commission,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,boltroot-lockfire-commission,Boltroot Lockfire Commission,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,blackgauge-noonwire-commission,Blackgauge Noonwire Commission,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,tidehook-reedwake-commission,Tidehook Reedwake Commission,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,powderwrit-two-lock-vigil,Powderwrit Two-Lock Vigil,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,reedcaller-moonwax-stand,Reedcaller Moonwax Stand,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,sevenfold-meridian-vigil,Sevenfold Meridian Vigil,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,boltroot-twin-grove-stand,Boltroot Twin-Grove Stand,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,blackgauge-double-assay,Blackgauge Double Assay,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,tidehook-last-mooring-vigil,Tidehook Last-Mooring Vigil,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,lockfire-three-seal-pilgrimage,Lockfire Three-Seal Pilgrimage,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,miremoon-three-beat-pilgrimage,Miremoon Three-Beat Pilgrimage,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,noonglass-three-orbit-pilgrimage,Noonglass Three-Orbit Pilgrimage,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,worldroot-three-covenant-pilgrimage,Worldroot Three-Covenant Pilgrimage,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,seventh-clause-three-key-pilgrimage,Seventh-Clause Three-Key Pilgrimage,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,last-bell-three-sounding-pilgrimage,Last-Bell Three-Sounding Pilgrimage,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,lockfire-upper-circle-trial,Lockfire Upper-Circle Trial,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,moonfen-upper-circle-trial,Moonfen Upper-Circle Trial,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,three-facet-upper-circle-trial,Three-Facet Upper-Circle Trial,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,heartwood-upper-circle-trial,Heartwood Upper-Circle Trial,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,redline-upper-circle-trial,Redline Upper-Circle Trial,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,drowned-bell-upper-circle-trial,Drowned-Bell Upper-Circle Trial,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,rainwrit-stormseal-charter-race,Rainwrit Stormseal Charter Race,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,hollowreed-moonwax-charter-race,Hollowreed Moonwax Charter Race,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,meridian-seven-facet-charter-race,Meridian Seven-Facet Charter Race,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,crownroot-heartseed-charter-race,Crownroot Heartseed Charter Race,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,blackbell-grand-assay-charter-race,Blackbell Grand Assay Charter Race,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_brasshollow;music_battle_brasshollow;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,pale-sounding-last-memory-charter-race,Pale Sounding Last-Memory Charter Race,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_veilmourn;music_battle_veilmourn;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,rainwrit-five-writ-grand-muster,Rainwrit Five-Writ Grand Muster,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_embercourt;music_battle_embercourt;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,hollowreed-moonhide-grand-muster,Hollowreed Moonhide Grand Muster,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_mireclaw;music_battle_mireclaw;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,meridian-five-facet-grand-muster,Meridian Five-Facet Grand Muster,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_sunvault;music_battle_sunvault;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
scenarios,crownroot-five-seed-grand-muster,Crownroot Five-Seed Grand Muster,content/scenarios.json,Player-faction adventure/battle and terminal outcome music; shared site/action audio,music_overworld_thornwake;music_battle_thornwake;music_outcome_victory;music_outcome_defeat;notice_objective_update;notice_objective_complete,"Reuse faction, terrain, object and outcome banks. No unique track per map, RMG seed, size or level; authored catalog coverage is not a completed-match certification."
